id;X_deg;Y_deg;Pop2040;Households;Tier;TotalEnergyPerCell;FinalElecCode2040;MinimumOverallLCOE2040;Least_Cost_Option
782;1.6071;6.6330;95.6758;16.4000;4;15365.5360;3.0000;0.4926;Solar Home System (SHS)
15509;2.8279;11.2460;42.0040;7.2000;4;6745.8451;3.0000;0.4114;Solar Home System (SHS)
973;1.9489;6.7018;201.8526;34.6000;4;32417.5333;1.0000;0.1000;Grid Extension
4514;2.3762;7.1376;758.4059;130.0000;4;121799.9807;5.0000;0.2863;Mini-grid
2733;1.9491;6.8053;84.0080;14.4000;4;13491.6902;3.0000;0.4920;Solar Home System (SHS)
1306;2.1214;6.5426;135.3463;23.2000;4;21736.6119;1.0000;0.1000;Grid Extension
15947;2.7401;11.3776;173.8500;29.8000;4;27920.3033;3.0000;0.4102;Solar Home System (SHS)
9685;1.3821;9.9089;162.1822;27.8000;4;26046.4574;3.0000;0.4269;Solar Home System (SHS)
15417;2.8868;11.1893;72.3403;12.4000;4;11617.8443;3.0000;0.4116;Solar Home System (SHS)
15196;2.1958;11.1142;57.1721;9.8000;4;9181.8447;3.0000;0.4112;Solar Home System (SHS)
5071;2.3150;7.3658;89.8419;15.4000;4;14428.6131;3.0000;0.4842;Solar Home System (SHS)
3480;2.7213;6.9848;36.1701;6.2000;4;5808.9222;3.0000;0.5016;Solar Home System (SHS)
14283;1.1649;10.7031;42.0040;7.2000;4;6745.8451;3.0000;0.4208;Solar Home System (SHS)
13052;3.7343;10.5404;646.3951;110.8000;4;103811.0605;5.0000;0.2528;Mini-grid
5475;2.4194;7.5427;375.7026;64.4000;4;60337.8366;5.0000;0.2586;Mini-grid
15793;2.6685;11.3118;39.6705;6.8000;4;6371.0759;3.0000;0.4106;Solar Home System (SHS)
9173;2.0323;9.7870;95.6758;16.4000;4;15365.5360;3.0000;0.4289;Solar Home System (SHS)
4504;1.8554;7.1374;110.8439;19.0000;4;17801.5356;3.0000;0.4842;Solar Home System (SHS)
12229;1.1050;10.4185;180.8506;31.0000;4;29044.6108;3.0000;0.4254;Solar Home System (SHS)
12236;0.8835;10.4199;123.6785;21.2000;4;19862.7661;3.0000;0.4258;Solar Home System (SHS)
9924;1.8651;6.9153;267.1922;45.8000;4;42911.0701;3.0000;0.4806;Solar Home System (SHS)
15368;3.0122;11.2103;51.3382;8.8000;4;8244.9218;3.0000;0.4102;Solar Home System (SHS)
15233;2.1533;11.1668;17.5017;3.0000;4;2810.7688;3.0000;0.4128;Solar Home System (SHS)
1684;2.6436;6.6380;53.6718;9.2000;4;8619.6909;3.0000;0.4996;Solar Home System (SHS)
6163;2.2469;7.1014;131.8459;22.6000;4;21174.4582;3.0000;0.4847;Solar Home System (SHS)
10917;2.0448;10.1828;42.0040;7.2000;4;6745.8451;3.0000;0.4214;Solar Home System (SHS)
1267;2.0474;6.5358;60.6725;10.4000;4;9743.9985;3.0000;0.4875;Solar Home System (SHS)
9722;3.3376;9.8750;231.0221;39.6000;4;37102.1480;3.0000;0.4276;Solar Home System (SHS)
15938;2.5503;11.3630;99.1762;17.0000;4;15927.6898;3.0000;0.4088;Solar Home System (SHS)
6957;2.5573;8.5976;59.5057;10.2000;4;9556.6139;3.0000;0.4705;Solar Home System (SHS)
3277;2.5561;6.7295;222.8546;38.2000;4;35790.4559;1.0000;0.1000;Grid Extension
90;2.1432;6.3338;177.3503;30.4000;4;28482.4570;3.0000;0.4570;Solar Home System (SHS)
1193;1.9040;6.5636;352.3670;60.4000;4;56590.1449;5.0000;0.3085;Mini-grid
7652;2.9049;9.2364;42.0040;7.2000;4;6745.8451;3.0000;0.4541;Solar Home System (SHS)
11632;1.9659;10.2135;110.8439;19.0000;4;17801.5356;3.0000;0.4195;Solar Home System (SHS)
5792;1.7458;7.6953;45.5044;7.8000;4;7307.9988;3.0000;0.4646;Solar Home System (SHS)
17139;1.5699;9.9421;45.5044;7.8000;4;7307.9988;3.0000;0.4235;Solar Home System (SHS)
8410;1.7278;9.5058;26.8359;4.6000;4;4309.8455;3.0000;0.4308;Solar Home System (SHS)
11454;1.2000;10.2501;108.5104;18.6000;4;17426.7665;3.0000;0.4252;Solar Home System (SHS)
1090;2.2301;6.6747;66.5064;11.4000;4;10680.9214;3.0000;0.5002;Solar Home System (SHS)
9241;1.6795;9.7318;795.7428;136.4000;4;127796.2875;5.0000;0.2794;Mini-grid
5696;2.3963;7.6302;53.6718;9.2000;4;8619.6909;3.0000;0.4831;Solar Home System (SHS)
15002;2.2912;11.1175;51.3382;8.8000;4;8244.9218;3.0000;0.4110;Solar Home System (SHS)
5818;2.6244;7.6917;165.6825;28.4000;4;26608.6112;1.0000;0.1000;Grid Extension
12451;1.1340;10.3317;60.6725;10.4000;4;9743.9985;3.0000;0.4302;Solar Home System (SHS)
11326;1.0511;10.3014;53.6718;9.2000;4;8619.6909;3.0000;0.4271;Solar Home System (SHS)
6378;2.1087;7.9040;32.6698;5.6000;4;5246.7684;3.0000;0.4705;Solar Home System (SHS)
12045;2.4968;10.4466;66.5064;11.4000;4;10680.9214;3.0000;0.4181;Solar Home System (SHS)
974;1.8888;6.7019;84.0080;14.4000;4;13491.6902;3.0000;0.4952;Solar Home System (SHS)
16175;2.2113;11.1573;78.1741;13.4000;4;12554.7672;3.0000;0.4116;Solar Home System (SHS)
15566;2.5564;11.2550;162.1822;27.8000;4;26046.4574;1.0000;0.0100;Grid Extension
4920;1.7335;7.2553;78.1741;13.4000;4;12554.7672;3.0000;0.4752;Solar Home System (SHS)
13060;1.1389;10.5404;162.1822;27.8000;4;26046.4574;3.0000;0.4243;Solar Home System (SHS)
5644;2.3755;7.6035;415.3731;71.2000;4;66708.9125;5.0000;0.2635;Mini-grid
93;1.8249;6.3357;26.8359;4.6000;4;4309.8455;3.0000;0.4648;Solar Home System (SHS)
6879;2.0938;8.4260;51.3382;8.8000;4;8244.9218;3.0000;0.4640;Solar Home System (SHS)
9867;2.7230;7.7927;93.3423;16.0000;4;14990.7669;3.0000;0.4906;Solar Home System (SHS)
10036;2.7292;6.9074;105.0100;18.0000;4;16864.6127;3.0000;0.4987;Solar Home System (SHS)
6931;2.2346;8.5160;74.6738;12.8000;4;11992.6135;3.0000;0.4671;Solar Home System (SHS)
6971;2.5534;8.5923;6161.7559;1056.2000;4;989577.9971;1.0000;0.1000;Grid Extension
4279;2.1080;7.1876;66.5064;11.4000;4;10680.9214;3.0000;0.4817;Solar Home System (SHS)
13774;2.7986;10.7466;93.3423;16.0000;4;14990.7669;1.0000;0.0100;Grid Extension
9266;3.2767;9.8132;213.5204;36.6000;4;34291.3792;3.0000;0.4286;Solar Home System (SHS)
16455;2.4677;11.4897;63.0060;10.8000;4;10118.7676;3.0000;0.4082;Solar Home System (SHS)
10320;1.4962;10.0069;81.6745;14.0000;4;13116.9210;3.0000;0.4243;Solar Home System (SHS)
11968;1.3872;10.3932;108.5104;18.6000;4;17426.7665;3.0000;0.4218;Solar Home System (SHS)
6297;1.9305;7.8641;39.6705;6.8000;4;6371.0759;3.0000;0.4687;Solar Home System (SHS)
4399;2.1563;7.1656;110.8439;19.0000;4;17801.5356;3.0000;0.4828;Solar Home System (SHS)
16809;3.3716;11.7668;47.8379;8.2000;4;7682.7680;1.0000;0.0100;Grid Extension
3295;1.8920;6.7295;87.5084;15.0000;4;14053.8439;3.0000;0.4946;Solar Home System (SHS)
1858;1.9182;6.7734;126.0121;21.6000;4;20237.5353;1.0000;0.0100;Grid Extension
8484;2.5029;9.5597;26.8359;4.6000;4;4309.8455;3.0000;0.4413;Solar Home System (SHS)
2725;2.2528;6.8039;72.3403;12.4000;4;11617.8443;3.0000;0.4955;Solar Home System (SHS)
15468;2.8247;11.2275;39.6705;6.8000;4;6371.0759;3.0000;0.4114;Solar Home System (SHS)
13990;2.8517;10.8174;387.3704;66.4000;4;62211.6825;1.0000;0.0100;Grid Extension
9016;1.3799;9.7542;57.1721;9.8000;4;9181.8447;3.0000;0.4273;Solar Home System (SHS)
8533;1.8985;9.5496;213.5204;36.6000;4;34291.3792;1.0000;0.1000;Grid Extension
4851;2.3991;7.1979;273.0261;46.8000;4;43847.9931;3.0000;0.4861;Solar Home System (SHS)
5399;2.0103;7.4710;93.3423;16.0000;4;14990.7669;3.0000;0.4787;Solar Home System (SHS)
3108;2.5532;6.7170;607.8915;104.2000;4;97627.3692;1.0000;0.1000;Grid Extension
2792;2.0060;6.8113;47.8379;8.2000;4;7682.7680;3.0000;0.4920;Solar Home System (SHS)
14842;2.4281;11.0714;36.1701;6.2000;4;5808.9222;3.0000;0.4132;Solar Home System (SHS)
14064;3.3114;10.8999;45.5044;7.8000;4;7307.9988;3.0000;0.4156;Solar Home System (SHS)
15383;2.8989;11.2115;63.0060;10.8000;4;10118.7676;3.0000;0.4118;Solar Home System (SHS)
4039;2.6098;7.0288;84.0080;14.4000;4;13491.6902;3.0000;0.4966;Solar Home System (SHS)
11669;0.8279;10.3529;84.0080;14.4000;4;13491.6902;3.0000;0.4254;Solar Home System (SHS)
5526;1.8539;7.4429;68.8399;11.8000;4;11055.6906;3.0000;0.4726;Solar Home System (SHS)
16630;2.4191;11.5838;32.6698;5.6000;4;5246.7684;3.0000;0.4076;Solar Home System (SHS)
15754;2.5591;11.3200;45.5044;7.8000;4;7307.9988;3.0000;0.4094;Solar Home System (SHS)
5360;2.2169;7.4881;78.1741;13.4000;4;12554.7672;3.0000;0.4836;Solar Home System (SHS)
15309;2.9083;11.1793;108.5104;18.6000;4;17426.7665;3.0000;0.4112;Solar Home System (SHS)
283;2.0371;6.4646;60.6725;10.4000;4;9743.9985;3.0000;0.4844;Solar Home System (SHS)
5015;2.1468;7.2470;478.3791;82.0000;4;76827.6801;5.0000;0.2854;Mini-grid
5733;1.6781;7.6463;53.6718;9.2000;4;8619.6909;3.0000;0.4638;Solar Home System (SHS)
4102;1.7158;6.9941;213.5204;36.6000;4;34291.3792;3.0000;0.4776;Solar Home System (SHS)
10665;1.5172;10.0845;57.1721;9.8000;4;9181.8447;3.0000;0.4235;Solar Home System (SHS)
6774;2.1239;8.3149;255.5244;43.8000;4;41037.2243;3.0000;0.4661;Solar Home System (SHS)
14592;2.7726;11.0118;120.1782;20.6000;4;19300.6123;3.0000;0.4120;Solar Home System (SHS)
1554;1.7951;6.6066;345.3664;59.2000;4;55465.8374;1.0000;0.1000;Grid Extension
5875;1.8281;7.7317;81.6745;14.0000;4;13116.9210;3.0000;0.4666;Solar Home System (SHS)
5835;2.1670;7.6687;225.1882;38.6000;4;36165.2250;3.0000;0.4760;Solar Home System (SHS)
9428;2.5464;9.8718;198.3523;34.0000;4;31855.3796;3.0000;0.4330;Solar Home System (SHS)
12468;1.1023;10.3355;267.1922;45.8000;4;42911.0701;3.0000;0.4271;Solar Home System (SHS)
9461;3.2186;9.8465;749.0716;128.4000;4;120300.9040;5.0000;0.2602;Mini-grid
7122;2.3863;8.8554;45.5044;7.8000;4;7307.9988;3.0000;0.4605;Solar Home System (SHS)
12181;1.3629;10.4103;110.8439;19.0000;4;17801.5356;3.0000;0.4218;Solar Home System (SHS)
4722;2.1475;7.3099;183.1842;31.4000;4;29419.3800;3.0000;0.4806;Solar Home System (SHS)
2193;1.9608;6.7555;74.6738;12.8000;4;11992.6135;3.0000;0.4952;Solar Home System (SHS)
12685;1.4437;10.1237;285.8607;49.0000;4;45909.2235;1.0000;0.1000;Grid Extension
5767;1.7518;7.6624;210.0201;36.0000;4;33729.2254;3.0000;0.4658;Solar Home System (SHS)
5369;2.1550;7.4935;39.6705;6.8000;4;6371.0759;3.0000;0.4825;Solar Home System (SHS)
10756;1.4908;9.9856;57.1721;9.8000;4;9181.8447;3.0000;0.4243;Solar Home System (SHS)
575;1.8721;6.4809;120.1782;20.6000;4;19300.6123;3.0000;0.4912;Solar Home System (SHS)
900;2.5204;6.6919;574.0549;98.4000;4;92193.2162;1.0000;0.1000;Grid Extension
10619;1.9349;10.1007;60.6725;10.4000;4;9743.9985;3.0000;0.4224;Solar Home System (SHS)
9429;3.1815;9.8713;72.3403;12.4000;4;11617.8443;3.0000;0.4293;Solar Home System (SHS)
6769;2.6457;8.3244;53.6718;9.2000;4;8619.6909;3.0000;0.4792;Solar Home System (SHS)
12265;0.9448;10.3702;47.8379;8.2000;4;7682.7680;3.0000;0.4273;Solar Home System (SHS)
3305;2.6104;6.7312;183.1842;31.4000;4;29419.3800;1.0000;0.1000;Grid Extension
14639;0.9678;11.0438;474.8787;81.4000;4;76265.5264;1.0000;0.1000;Grid Extension
12935;1.1887;10.5518;147.0141;25.2000;4;23610.4578;3.0000;0.4239;Solar Home System (SHS)
3165;1.6882;6.7084;147.0141;25.2000;4;23610.4578;3.0000;0.4872;Solar Home System (SHS)
8832;1.4851;9.4858;51.3382;8.8000;4;8244.9218;1.0000;0.0100;Grid Extension
14054;2.2034;10.8821;15.1681;2.6000;4;2435.9996;3.0000;0.4140;Solar Home System (SHS)
3097;1.8533;6.7144;105.0100;18.0000;4;16864.6127;3.0000;0.4929;Solar Home System (SHS)
15323;2.9156;11.1962;99.1762;17.0000;4;15927.6898;3.0000;0.4114;Solar Home System (SHS)
2324;2.1959;6.7717;57.1721;9.8000;4;9181.8447;3.0000;0.4938;Solar Home System (SHS)
9095;3.0885;9.7688;105.0100;18.0000;4;16864.6127;3.0000;0.4332;Solar Home System (SHS)
8958;3.1353;9.6860;87.5084;15.0000;4;14053.8439;3.0000;0.4373;Solar Home System (SHS)
11443;1.7407;10.2882;57.1721;9.8000;4;9181.8447;3.0000;0.4185;Solar Home System (SHS)
14510;2.7243;10.9484;144.6805;24.8000;4;23235.6886;3.0000;0.4132;Solar Home System (SHS)
2492;2.5786;6.8771;129.5124;22.2000;4;20799.6890;3.0000;0.4996;Solar Home System (SHS)
15843;3.0733;11.3447;51.3382;8.8000;4;8244.9218;1.0000;0.0100;Grid Extension
3635;2.2684;6.9526;53.6718;9.2000;4;8619.6909;3.0000;0.4949;Solar Home System (SHS)
12427;1.0790;10.3087;45.5044;7.8000;4;7307.9988;3.0000;0.4271;Solar Home System (SHS)
2807;1.6360;6.8141;60.6725;10.4000;4;9743.9985;3.0000;0.4825;Solar Home System (SHS)
10769;1.1859;10.1212;60.6725;10.4000;4;9743.9985;3.0000;0.4254;Solar Home System (SHS)
10029;2.7339;6.8944;99.1762;17.0000;4;15927.6898;3.0000;0.4990;Solar Home System (SHS)
13641;2.9304;10.7219;89.8419;15.4000;4;14428.6131;3.0000;0.4162;Solar Home System (SHS)
15534;2.5185;11.2315;60.6725;10.4000;4;9743.9985;3.0000;0.4106;Solar Home System (SHS)
1076;2.5981;6.6724;105.0100;18.0000;4;16864.6127;3.0000;0.4975;Solar Home System (SHS)
4526;1.8759;7.1389;63.0060;10.8000;4;10118.7676;3.0000;0.4856;Solar Home System (SHS)
14158;0.9712;10.8753;63.0060;10.8000;4;10118.7676;3.0000;0.4179;Solar Home System (SHS)
5425;1.7318;7.5202;68.8399;11.8000;4;11055.6906;3.0000;0.4676;Solar Home System (SHS)
13860;1.0158;10.7975;74.6738;12.8000;4;11992.6135;3.0000;0.4177;Solar Home System (SHS)
995;2.5611;6.6615;42.0040;7.2000;4;6745.8451;3.0000;0.4955;Solar Home System (SHS)
5817;2.4045;7.6909;93.3423;16.0000;4;14990.7669;3.0000;0.4825;Solar Home System (SHS)
8219;2.4450;9.4360;51.3382;8.8000;4;8244.9218;3.0000;0.4444;Solar Home System (SHS)
2269;2.5486;6.7661;78.1741;13.4000;4;12554.7672;3.0000;0.4996;Solar Home System (SHS)
12803;0.8802;10.4784;165.6825;28.4000;4;26608.6112;3.0000;0.4243;Solar Home System (SHS)
9636;3.2340;9.9264;173.8500;29.8000;4;27920.3033;3.0000;0.4271;Solar Home System (SHS)
5273;2.3573;7.3948;66.5064;11.4000;4;10680.9214;3.0000;0.4836;Solar Home System (SHS)
6553;2.5716;8.0830;53.6718;9.2000;4;8619.6909;3.0000;0.4812;Solar Home System (SHS)
7880;1.6554;9.3530;84.0080;14.4000;4;13491.6902;3.0000;0.4335;Solar Home System (SHS)
17156;3.1067;9.9451;63.0060;10.8000;4;10118.7676;3.0000;0.4289;Solar Home System (SHS)
6810;1.9360;8.3569;63.0060;10.8000;4;10118.7676;3.0000;0.4620;Solar Home System (SHS)
11304;1.0510;10.2917;32.6698;5.6000;4;5246.7684;3.0000;0.4271;Solar Home System (SHS)
15013;2.1975;11.1214;36.1701;6.2000;4;5808.9222;3.0000;0.4112;Solar Home System (SHS)
14700;2.0124;11.0406;78.1741;13.4000;4;12554.7672;3.0000;0.4138;Solar Home System (SHS)
6394;2.2785;7.9767;259.0248;44.4000;4;41599.3780;3.0000;0.4731;Solar Home System (SHS)
15927;2.6797;11.3322;45.5044;7.8000;4;7307.9988;3.0000;0.4104;Solar Home System (SHS)
16406;3.1257;11.4977;51.3382;8.8000;4;8244.9218;1.0000;0.0100;Grid Extension
7426;2.9114;9.1173;60.6725;10.4000;4;9743.9985;3.0000;0.4563;Solar Home System (SHS)
6729;2.2629;8.2604;26.8359;4.6000;4;4309.8455;3.0000;0.4710;Solar Home System (SHS)
12797;0.9841;10.4757;53.6718;9.2000;4;8619.6909;3.0000;0.4246;Solar Home System (SHS)
12587;1.2005;10.3169;60.6725;10.4000;4;9743.9985;3.0000;0.4241;Solar Home System (SHS)
9471;1.6254;9.8506;131.8459;22.6000;4;21174.4582;3.0000;0.4246;Solar Home System (SHS)
5324;2.1239;7.4576;87.5084;15.0000;4;14053.8439;3.0000;0.4817;Solar Home System (SHS)
12482;2.8683;10.3386;39.6705;6.8000;4;6371.0759;3.0000;0.4218;Solar Home System (SHS)
17056;3.6077;10.4523;53.6718;9.2000;4;8619.6909;3.0000;0.4199;Solar Home System (SHS)
14337;2.9462;10.9434;60.6725;10.4000;4;9743.9985;3.0000;0.4140;Solar Home System (SHS)
6689;2.6015;8.1531;228.6885;39.2000;4;36727.3788;1.0000;0.1000;Grid Extension
12119;1.0758;10.4302;63.0060;10.8000;4;10118.7676;3.0000;0.4246;Solar Home System (SHS)
13686;2.7069;10.7510;45.5044;7.8000;4;7307.9988;3.0000;0.4144;Solar Home System (SHS)
7514;3.0653;9.1719;53.6718;9.2000;4;8619.6909;3.0000;0.4536;Solar Home System (SHS)
14264;1.0499;10.7787;196.0187;33.6000;4;31480.6104;3.0000;0.4181;Solar Home System (SHS)
7142;2.4857;8.9135;110.8439;19.0000;4;17801.5356;3.0000;0.4595;Solar Home System (SHS)
2693;2.5997;6.8059;60.6725;10.4000;4;9743.9985;3.0000;0.5005;Solar Home System (SHS)
13385;3.8008;10.6842;1795.6717;307.8000;4;288384.8774;5.0000;0.3330;Mini-grid
842;2.5009;6.6859;1380.2987;236.6000;4;221675.9649;1.0000;0.1000;Grid Extension
5747;2.1844;7.6538;81.6745;14.0000;4;13116.9210;3.0000;0.4760;Solar Home System (SHS)
4727;2.2090;7.3173;57.1721;9.8000;4;9181.8447;3.0000;0.4844;Solar Home System (SHS)
10806;1.1331;10.1279;102.6765;17.6000;4;16489.8435;3.0000;0.4295;Solar Home System (SHS)
1195;2.1258;6.5642;42.0040;7.2000;4;6745.8451;3.0000;0.4964;Solar Home System (SHS)
10977;1.7943;10.1971;36.1701;6.2000;4;5808.9222;3.0000;0.4210;Solar Home System (SHS)
14322;2.9020;10.9291;60.6725;10.4000;4;9743.9985;3.0000;0.4138;Solar Home System (SHS)
89;1.8367;6.3340;102.6765;17.6000;4;16489.8435;3.0000;0.4643;Solar Home System (SHS)
10193;1.5854;9.9645;138.8466;23.8000;4;22298.7657;3.0000;0.4239;Solar Home System (SHS)
11894;1.0544;10.4078;84.0080;14.4000;4;13491.6902;3.0000;0.4246;Solar Home System (SHS)
11481;1.9897;10.2539;295.1949;50.6000;4;47408.3002;3.0000;0.4189;Solar Home System (SHS)
1813;2.2303;6.6383;85968.3558;10194.4000;4;36399001.8252;1.0000;0.1000;Grid Extension
1646;2.6536;6.6278;87.5084;15.0000;4;14053.8439;3.0000;0.4999;Solar Home System (SHS)
13026;1.0094;10.5253;60.6725;10.4000;4;9743.9985;3.0000;0.4218;Solar Home System (SHS)
3019;2.6024;6.8359;126.0121;21.6000;4;20237.5353;1.0000;0.1000;Grid Extension
11893;1.7518;10.4075;114.3443;19.6000;4;18363.6894;3.0000;0.4189;Solar Home System (SHS)
9830;1.7698;9.2891;47.8379;8.2000;4;7682.7680;3.0000;0.4373;Solar Home System (SHS)
11106;3.2843;10.1593;192.5184;33.0000;4;30918.4566;3.0000;0.4241;Solar Home System (SHS)
12324;1.0751;10.3734;110.8439;19.0000;4;17801.5356;3.0000;0.4263;Solar Home System (SHS)
2122;1.8985;6.7638;53.6718;9.2000;4;8619.6909;1.0000;0.0100;Grid Extension
5538;1.7255;7.5559;78.1741;13.4000;4;12554.7672;3.0000;0.4653;Solar Home System (SHS)
5090;2.4364;7.3779;68.8399;11.8000;4;11055.6906;3.0000;0.4886;Solar Home System (SHS)
4967;2.3824;7.2251;127.1788;21.8000;4;20424.9198;1.0000;0.1000;Grid Extension
1879;1.8054;6.8002;63.0060;10.8000;4;10118.7676;1.0000;0.0100;Grid Extension
6660;2.6168;8.1659;180.8506;31.0000;4;29044.6108;1.0000;0.1000;Grid Extension
5979;1.9871;7.6437;63.0060;10.8000;4;10118.7676;3.0000;0.4742;Solar Home System (SHS)
3304;1.8606;6.7304;66.5064;11.4000;4;10680.9214;3.0000;0.4926;Solar Home System (SHS)
9338;2.4684;9.8305;66.5064;11.4000;4;10680.9214;3.0000;0.4341;Solar Home System (SHS)
1158;2.0010;6.5527;60.6725;10.4000;4;9743.9985;3.0000;0.4828;Solar Home System (SHS)
9695;1.7191;9.9095;57.1721;9.8000;4;9181.8447;3.0000;0.4246;Solar Home System (SHS)
6100;2.7167;7.0918;276.5264;47.4000;4;44410.1468;5.0000;0.2670;Mini-grid
7947;2.6678;9.3873;246.1902;42.2000;4;39538.1476;3.0000;0.4455;Solar Home System (SHS)
12084;3.6348;10.4440;274.1929;47.0000;4;44035.3776;3.0000;0.4197;Solar Home System (SHS)
13295;3.6793;10.6632;47.8379;8.2000;4;7682.7680;3.0000;0.4173;Solar Home System (SHS)
12814;3.2639;10.4692;126.0121;21.6000;4;20237.5353;3.0000;0.4201;Solar Home System (SHS)
3731;1.9392;6.9743;81.6745;14.0000;4;13116.9210;3.0000;0.4822;Solar Home System (SHS)
12733;0.8516;10.4924;150.5144;25.8000;4;24172.6116;3.0000;0.4243;Solar Home System (SHS)
16427;2.4192;11.5095;105.0100;18.0000;4;16864.6127;3.0000;0.4078;Solar Home System (SHS)
296;1.7841;6.4280;87.5084;15.0000;4;14053.8439;3.0000;0.4864;Solar Home System (SHS)
11006;1.1267;10.1971;295.1949;50.6000;4;47408.3002;3.0000;0.4286;Solar Home System (SHS)
6551;2.6345;8.0789;66.5064;11.4000;4;10680.9214;3.0000;0.4839;Solar Home System (SHS)
11591;2.3346;10.2092;72.3403;12.4000;4;11617.8443;3.0000;0.4220;Solar Home System (SHS)
2658;1.7108;6.8498;87.5084;15.0000;4;14053.8439;1.0000;0.0100;Grid Extension
7995;1.4563;9.3130;72.3403;12.4000;4;11617.8443;3.0000;0.4330;Solar Home System (SHS)
2292;2.0244;6.7697;68.8399;11.8000;4;11055.6906;3.0000;0.4940;Solar Home System (SHS)
3142;1.9312;6.7058;173.8500;29.8000;4;27920.3033;3.0000;0.4969;Solar Home System (SHS)
3679;1.7875;6.9653;198.3523;34.0000;4;31855.3796;3.0000;0.4801;Solar Home System (SHS)
4497;2.0668;7.1341;324.3644;55.6000;4;52092.9148;5.0000;0.2864;Mini-grid
304;2.0841;6.4280;66.5064;11.4000;4;10680.9214;3.0000;0.4809;Solar Home System (SHS)
6704;2.6684;8.2154;30.3362;5.2000;4;4871.9992;3.0000;0.4828;Solar Home System (SHS)
5307;1.9224;7.4525;53.6718;9.2000;4;8619.6909;3.0000;0.4755;Solar Home System (SHS)
5574;2.1603;7.5698;138.8466;23.8000;4;22298.7657;1.0000;0.1000;Grid Extension
10698;1.7767;10.0413;259.0248;44.4000;4;41599.3780;3.0000;0.4222;Solar Home System (SHS)
16743;2.5277;11.6600;156.3483;26.8000;4;25109.5345;3.0000;0.4068;Solar Home System (SHS)
198;1.8808;6.3690;108.5104;18.6000;4;17426.7665;3.0000;0.4726;Solar Home System (SHS)
4970;2.1686;7.2277;225.1882;38.6000;4;36165.2250;3.0000;0.4806;Solar Home System (SHS)
9132;1.4141;9.7972;219.3543;37.6000;4;35228.3021;3.0000;0.4278;Solar Home System (SHS)
6614;1.6840;8.1256;369.8687;63.4000;4;59400.9137;5.0000;0.2358;Mini-grid
10192;1.3883;9.9637;81.6745;14.0000;4;13116.9210;3.0000;0.4265;Solar Home System (SHS)
4209;2.5233;7.0088;51.3382;8.8000;4;8244.9218;3.0000;0.4958;Solar Home System (SHS)
4015;2.6890;7.0247;72.3403;12.4000;4;11617.8443;3.0000;0.5010;Solar Home System (SHS)
9694;1.6467;9.9090;45.5044;7.8000;4;7307.9988;3.0000;0.4241;Solar Home System (SHS)
9763;3.2745;9.8093;105.0100;18.0000;4;16864.6127;3.0000;0.4289;Solar Home System (SHS)
4047;2.5371;7.0294;72.3403;12.4000;4;11617.8443;3.0000;0.4958;Solar Home System (SHS)
2956;2.1548;6.8274;63.0060;10.8000;4;10118.7676;3.0000;0.4915;Solar Home System (SHS)
16036;2.6080;11.4051;156.3483;26.8000;4;25109.5345;3.0000;0.4086;Solar Home System (SHS)
11762;0.8493;10.3485;47.8379;8.2000;4;7682.7680;3.0000;0.4258;Solar Home System (SHS)
8111;2.4951;9.4278;66.5064;11.4000;4;10680.9214;3.0000;0.4441;Solar Home System (SHS)
11272;1.1556;10.2388;84.0080;14.4000;4;13491.6902;3.0000;0.4289;Solar Home System (SHS)
1116;2.2449;6.6790;168.0161;28.8000;4;26983.3803;3.0000;0.4996;Solar Home System (SHS)
7997;2.9208;9.3041;117.8446;20.2000;4;18925.8432;3.0000;0.4524;Solar Home System (SHS)
889;1.8573;6.6918;57.1721;9.8000;4;9181.8447;3.0000;0.4938;Solar Home System (SHS)
7988;2.3574;9.3124;42.0040;7.2000;4;6745.8451;3.0000;0.4474;Solar Home System (SHS)
11936;1.1163;10.3820;53.6718;9.2000;4;8619.6909;3.0000;0.4265;Solar Home System (SHS)
3717;1.8743;6.9711;255.5244;43.8000;4;41037.2243;3.0000;0.4790;Solar Home System (SHS)
4921;2.5414;7.2531;131.8459;22.6000;4;21174.4582;3.0000;0.4889;Solar Home System (SHS)
16668;3.1913;11.6265;131.8459;22.6000;4;21174.4582;1.0000;0.0100;Grid Extension
17175;1.7617;9.9473;165.6825;28.4000;4;26608.6112;3.0000;0.4241;Solar Home System (SHS)
12050;0.8671;10.4474;74.6738;12.8000;4;11992.6135;3.0000;0.4248;Solar Home System (SHS)
12305;3.2560;10.3742;253.1909;43.4000;4;40662.4551;3.0000;0.4204;Solar Home System (SHS)
13902;2.8529;10.8259;51.3382;8.8000;4;8244.9218;1.0000;0.0100;Grid Extension
3509;1.6916;6.9864;322.0308;55.2000;4;51718.1457;5.0000;0.2687;Mini-grid
14591;2.9001;11.0116;123.6785;21.2000;4;19862.7661;1.0000;0.0100;Grid Extension
16736;2.3697;11.6559;135.3463;23.2000;4;21736.6119;3.0000;0.4086;Solar Home System (SHS)
15083;2.3931;11.1494;36.1701;6.2000;4;5808.9222;3.0000;0.4120;Solar Home System (SHS)
11029;1.2087;10.1998;53.6718;9.2000;4;8619.6909;3.0000;0.4237;Solar Home System (SHS)
16618;2.6254;11.5974;60.6725;10.4000;4;9743.9985;3.0000;0.4084;Solar Home System (SHS)
6874;2.0061;8.4320;280.0268;48.0000;4;44972.3006;3.0000;0.4625;Solar Home System (SHS)
